# clang-tidy 20 legacy diagnostic baseline
# New exceptions belong in source as exact, justified NOLINT directives.
include/aiforge/domain/memory.hpp	bugprone-implicit-widening-of-multiplication-result	4a5a0885794022819c23	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/domain/plan_projection.hpp	bugprone-implicit-widening-of-multiplication-result	56a896478983120b5645	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/domain/plan_projection.hpp	bugprone-implicit-widening-of-multiplication-result	a6f98fe4a029c3f1768f	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/domain/pricing.hpp	performance-move-const-arg	65caa3af08a66659bb5b	std::move of the variable 'base_value' of the trivially-copyable type 'TextPriceTier' has no effect; remove std::move()
include/aiforge/domain/project_backlog.hpp	bugprone-implicit-widening-of-multiplication-result	4799704bdce855c80ae4	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/model/catalog.hpp	performance-move-const-arg	4d340dab59c7cee7153c	std::move of the variable 'base_value' of the trivially-copyable type 'PriceTier' has no effect; remove std::move()
include/aiforge/persona/source.hpp	bugprone-implicit-widening-of-multiplication-result	a4b04d845c1b1b73f7de	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/presentation/text.hpp	bugprone-implicit-widening-of-multiplication-result	d17b25801857f9f5db73	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/repository/context_parcel.hpp	bugprone-implicit-widening-of-multiplication-result	380bb7b2ef789d99a09a	performing an implicit widening conversion to type 'std::uint64_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/repository/context_parcel.hpp	bugprone-implicit-widening-of-multiplication-result	46c5469c2112b35d59b8	performing an implicit widening conversion to type 'std::uint64_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/repository/context_parcel.hpp	bugprone-implicit-widening-of-multiplication-result	92687b4c4fa21c2e1518	performing an implicit widening conversion to type 'std::uint64_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/repository/exact_source_edit.hpp	bugprone-implicit-widening-of-multiplication-result	24e26e9ba53becb96a33	performing an implicit widening conversion to type 'std::uint64_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/repository/exact_source_edit.hpp	bugprone-implicit-widening-of-multiplication-result	65c728a22f88aaec7078	performing an implicit widening conversion to type 'std::uint64_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/repository/knowledge.hpp	bugprone-implicit-widening-of-multiplication-result	9827ce1dea22fd83d3c5	performing an implicit widening conversion to type 'std::uint64_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/repository/knowledge.hpp	bugprone-implicit-widening-of-multiplication-result	9c3c01332fdd85565769	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/repository/project_instruction_source.hpp	bugprone-implicit-widening-of-multiplication-result	9a5d33cb3771117a517b	performing an implicit widening conversion to type 'std::uint64_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/repository/project_instruction_source.hpp	bugprone-implicit-widening-of-multiplication-result	a4bed9c7b0f4e46c32cf	performing an implicit widening conversion to type 'std::uint64_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/repository/review_receipt.hpp	bugprone-implicit-widening-of-multiplication-result	14ecf541f3ea92d2ae22	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/repository/snapshot_source.hpp	bugprone-implicit-widening-of-multiplication-result	6dc06aaa6fef301a5a60	performing an implicit widening conversion to type 'std::uint64_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/repository/snapshot_source.hpp	bugprone-implicit-widening-of-multiplication-result	b41ccae169583bcdfe8a	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/repository/verification_evidence.hpp	bugprone-implicit-widening-of-multiplication-result	31f57e1c2f861e2f635a	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/repository/verification_evidence.hpp	bugprone-implicit-widening-of-multiplication-result	5838fe65a685a1e8036e	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
